failure,rawReadErrorRate,spinUpTime,startStopCount,reallocatedSectors,seekErrorRate,powerOnHours,spinRetryCount,powerCycleCount,reportedUncorrect,loadCycleCount,temperature,pendingSectors,offlineUncorrectable,crcErrorCount
1,0.0,7650.0,6.0,0.0,0.0,31069.0,0.0,6.0,0.0,15.0,43.0,0.0,0.0,0.0
1,0.0,0.0,8.0,41.0,0.0,48233.0,0.0,6.0,0.0,1783.0,35.0,91.0,195.0,0.0
1,0.0,412.0,12.0,0.0,0.0,33186.0,0.0,12.0,0.0,1851.0,41.0,128.0,15.0,0.0
1,25303568.0,0.0,8.0,648.0,331414803997.0,39748.0,0.0,7.0,174.0,1875.0,31.0,8.0,8.0,0.0
1,0.0,0.0,9.0,1.0,0.0,60683.0,0.0,9.0,0.0,13036.0,41.0,520.0,2.0,0.0
1,224570800.0,0.0,4.0,0.0,815188732.0,34865.0,0.0,4.0,0.0,1707.0,22.0,0.0,0.0,0.0
1,0.0,409.0,16.0,0.0,0.0,48950.0,0.0,16.0,0.0,2150.0,40.0,434.0,0.0,0.0
1,0.0,412.0,12.0,419.0,0.0,48953.0,0.0,12.0,0.0,2135.0,35.0,103.0,102.0,0.0
1,2490368.0,409.0,18.0,19.0,0.0,47657.0,0.0,18.0,0.0,1881.0,40.0,784.0,21.0,0.0
1,25239736.0,0.0,10.0,96.0,17884250014.0,38780.0,0.0,10.0,23.0,1980.0,42.0,248.0,248.0,0.0
1,0.0,0.0,9.0,80.0,0.0,28147.0,0.0,8.0,0.0,1856.0,41.0,104.0,0.0,0.0
1,0.0,352.0,10.0,0.0,0.0,18799.0,0.0,10.0,0.0,3008.0,39.0,0.0,0.0,0.0
1,0.0,405.0,17.0,0.0,0.0,31270.0,0.0,16.0,0.0,1198.0,32.0,1.0,0.0,0.0
1,0.0,403.0,10.0,164.0,0.0,31512.0,0.0,9.0,0.0,1176.0,36.0,63.0,156.0,0.0
1,33747856.0,0.0,10.0,0.0,767503329.0,39773.0,0.0,10.0,1.0,1800.0,33.0,720.0,720.0,0.0
1,30147632.0,0.0,4.0,0.0,731640033.0,39724.0,0.0,4.0,0.0,1799.0,35.0,0.0,0.0,0.0
1,3933592.0,0.0,8.0,40.0,780546149.0,36662.0,0.0,8.0,15.0,1808.0,23.0,400.0,400.0,0.0
1,1769493.0,0.0,4.0,1.0,0.0,47435.0,0.0,4.0,0.0,1842.0,38.0,208.0,0.0,0.0
1,0.0,410.0,12.0,0.0,0.0,45559.0,0.0,12.0,0.0,1786.0,38.0,2.0,0.0,0.0
1,44549392.0,0.0,7.0,1224.0,61042100.0,38385.0,0.0,7.0,17.0,1996.0,40.0,400.0,400.0,0.0
1,204386304.0,0.0,16.0,8.0,227616648.0,37751.0,0.0,16.0,3.0,5201.0,38.0,1432.0,1432.0,0.0
1,220389432.0,0.0,3.0,32.0,447791842.0,28509.0,0.0,3.0,0.0,2241.0,41.0,0.0,0.0,0.0
1,160211680.0,0.0,20.0,13840.0,2367768535.0,73081.0,0.0,20.0,32.0,67185.0,23.0,0.0,0.0,0.0
1,0.0,413.0,27.0,0.0,0.0,32192.0,0.0,27.0,0.0,1209.0,34.0,3.0,2.0,0.0
1,151858093.0,0.0,22.0,60744.0,13577470812.0,32690.0,0.0,17.0,961.0,2009.0,19.0,664.0,664.0,0.0
1,0.0,414.0,14.0,2.0,0.0,52124.0,0.0,13.0,0.0,1958.0,30.0,9.0,8.0,0.0
1,101560656.0,0.0,4.0,0.0,175242786.0,2544.0,0.0,4.0,0.0,642.0,37.0,152.0,152.0,0.0
1,0.0,398.0,15.0,0.0,0.0,48307.0,0.0,14.0,0.0,2479.0,42.0,2.0,8.0,0.0
1,45839984.0,0.0,2.0,24.0,36600984.0,28508.0,0.0,2.0,0.0,2204.0,39.0,0.0,0.0,0.0
1,0.0,8095.0,24.0,0.0,0.0,11555.0,0.0,24.0,0.0,41.0,34.0,0.0,0.0,0.0
1,0.0,389.0,19.0,18.0,0.0,49872.0,0.0,19.0,0.0,1948.0,31.0,680.0,78.0,0.0
1,0.0,7903.0,32.0,5.0,0.0,43532.0,0.0,30.0,0.0,112.0,29.0,5.0,0.0,0.0
1,172475640.0,0.0,15.0,832.0,215138423.0,43070.0,0.0,15.0,8.0,1983.0,36.0,664.0,664.0,0.0
1,0.0,8021.0,7.0,0.0,0.0,41131.0,0.0,6.0,0.0,74.0,27.0,0.0,0.0,0.0
1,229067968.0,0.0,7.0,120.0,656659201.0,35200.0,0.0,6.0,25.0,2844.0,28.0,1080.0,1080.0,0.0
1,204912032.0,0.0,3.0,0.0,104970470.0,643.0,0.0,3.0,1.0,40.0,38.0,360.0,360.0,0.0
1,109143920.0,0.0,14.0,1052.0,546242398.0,62212.0,0.0,13.0,14.0,2944.0,34.0,40.0,40.0,0.0
1,0.0,412.0,15.0,277.0,0.0,49027.0,0.0,15.0,0.0,1871.0,34.0,263.0,277.0,0.0
1,0.0,410.0,16.0,7.0,0.0,45608.0,0.0,15.0,0.0,1793.0,37.0,15.0,61.0,0.0
1,24955664.0,0.0,66.0,4616.0,971277361.0,44668.0,0.0,66.0,23.0,2425.0,32.0,704.0,704.0,0.0
1,110933152.0,0.0,21.0,0.0,570950153.0,44181.0,0.0,20.0,14.0,2118.0,40.0,2072.0,2072.0,0.0
1,87787056.0,0.0,7.0,24.0,861881027.0,38437.0,0.0,7.0,0.0,2231.0,42.0,0.0,0.0,0.0
1,144252808.0,0.0,10.0,152.0,583501185.0,35873.0,0.0,10.0,159.0,1940.0,35.0,1480.0,1480.0,0.0
1,0.0,7972.0,8.0,82.0,0.0,15910.0,0.0,8.0,0.0,728.0,29.0,0.0,0.0,0.0
1,0.0,7967.0,21.0,0.0,0.0,16956.0,0.0,21.0,0.0,40.0,33.0,1.0,0.0,0.0
1,207228616.0,0.0,12.0,2952.0,2036344783.0,70012.0,0.0,12.0,25.0,82091.0,38.0,8.0,8.0,0.0
1,172542882.0,0.0,26.0,9520.0,1747470876.0,69269.0,0.0,20.0,682.0,80009.0,24.0,0.0,0.0,0.0
1,71695192.0,0.0,20.0,8.0,1683605872.0,65597.0,0.0,19.0,67.0,74536.0,29.0,0.0,0.0,0.0
1,212768200.0,0.0,25.0,49504.0,356102908.0,63354.0,0.0,25.0,33.0,33792.0,41.0,0.0,0.0,0.0
1,0.0,0.0,8.0,0.0,0.0,30100.0,0.0,7.0,0.0,1199.0,28.0,10.0,15.0,0.0
1,0.0,406.0,10.0,0.0,0.0,31435.0,0.0,10.0,0.0,1177.0,28.0,4.0,0.0,0.0
1,0.0,1420.0,27.0,0.0,0.0,43549.0,0.0,27.0,0.0,81.0,30.0,0.0,0.0,0.0
1,3757184.0,0.0,11.0,8.0,671962438.0,36312.0,0.0,11.0,11.0,2741.0,36.0,488.0,488.0,0.0
1,0.0,8071.0,4.0,3.0,0.0,28343.0,0.0,3.0,0.0,188.0,23.0,1.0,4.0,0.0
1,172750648.0,0.0,5.0,5472.0,62386971.0,38891.0,0.0,5.0,3.0,1824.0,32.0,16.0,16.0,0.0
1,0.0,0.0,5.0,0.0,0.0,36608.0,0.0,5.0,0.0,1861.0,39.0,16.0,2.0,0.0
1,69502632.0,0.0,2.0,416.0,784534686.0,32802.0,0.0,2.0,1.0,7002.0,30.0,72.0,72.0,0.0
1,0.0,0.0,4.0,0.0,0.0,28268.0,0.0,3.0,0.0,984.0,34.0,368.0,97.0,0.0
1,0.0,8041.0,13.0,78.0,0.0,25834.0,0.0,13.0,0.0,894.0,37.0,66.0,0.0,0.0
1,0.0,8175.0,12.0,7024.0,0.0,16946.0,0.0,12.0,0.0,483.0,34.0,1.0,9.0,0.0
1,0.0,407.0,32.0,11.0,0.0,31794.0,0.0,29.0,0.0,1485.0,33.0,121.0,184.0,0.0
1,230554528.0,0.0,9.0,0.0,467249302.0,36102.0,0.0,9.0,53.0,1738.0,40.0,0.0,0.0,0.0
1,0.0,2596.0,279.0,0.0,0.0,31018.0,0.0,279.0,0.0,305.0,24.0,0.0,0.0,0.0
1,0.0,0.0,7.0,22.0,0.0,47540.0,0.0,4.0,0.0,2243.0,33.0,19.0,38.0,0.0
1,393216.0,345.0,14.0,0.0,0.0,23670.0,0.0,14.0,0.0,2480.0,38.0,344.0,0.0,0.0
1,0.0,8254.0,18.0,33.0,0.0,25866.0,0.0,18.0,0.0,875.0,26.0,1.0,0.0,0.0
1,67240503.0,541.0,20.0,1816.0,0.0,64864.0,0.0,18.0,0.0,537.0,29.0,416.0,0.0,0.0
1,0.0,410.0,10.0,3.0,0.0,29618.0,0.0,10.0,0.0,1075.0,31.0,3.0,5.0,0.0
1,0.0,407.0,10.0,7.0,0.0,29623.0,0.0,10.0,0.0,1083.0,36.0,131.0,129.0,0.0
1,0.0,7728.0,13.0,0.0,0.0,43601.0,0.0,11.0,0.0,91.0,28.0,1.0,0.0,0.0
1,0.0,283.0,22.0,0.0,0.0,68956.0,0.0,17.0,0.0,2782.0,23.0,0.0,0.0,0.0
1,206883928.0,0.0,21.0,421.0,921905847.0,62265.0,0.0,19.0,22.0,2912.0,23.0,24.0,24.0,0.0
1,0.0,381.0,25.0,15.0,0.0,32488.0,0.0,25.0,0.0,1577.0,37.0,0.0,0.0,0.0
1,34025672.0,0.0,21.0,26424.0,260174987.0,44717.0,0.0,20.0,264.0,2216.0,32.0,0.0,0.0,0.0
1,14291408.0,0.0,4.0,816.0,200402937.0,28628.0,0.0,4.0,10.0,2270.0,32.0,104.0,104.0,0.0
1,0.0,358.0,10.0,409.0,0.0,4741.0,0.0,10.0,0.0,686.0,37.0,0.0,0.0,0.0
1,0.0,407.0,33.0,21.0,0.0,31852.0,0.0,31.0,0.0,1267.0,35.0,83.0,322.0,0.0
1,0.0,405.0,34.0,61.0,0.0,31822.0,0.0,31.0,0.0,1284.0,35.0,108.0,235.0,0.0
1,0.0,7784.0,11.0,0.0,0.0,41514.0,0.0,11.0,0.0,76.0,34.0,1.0,0.0,0.0
1,210725024.0,0.0,10.0,864.0,362439748.0,38878.0,0.0,9.0,195.0,2054.0,32.0,16.0,16.0,0.0
1,133348768.0,0.0,14.0,456.0,583090463.0,43876.0,0.0,14.0,0.0,2411.0,38.0,0.0,0.0,0.0
1,165199024.0,0.0,9.0,55576.0,441842111.0,26253.0,0.0,8.0,174.0,2993.0,33.0,8.0,8.0,0.0
1,0.0,7925.0,11.0,0.0,0.0,17189.0,0.0,11.0,0.0,555.0,31.0,11.0,11.0,0.0
1,0.0,7754.0,11.0,0.0,0.0,17726.0,0.0,11.0,0.0,860.0,29.0,2.0,2.0,0.0
1,0.0,8112.0,14.0,0.0,0.0,17716.0,0.0,14.0,0.0,1331.0,32.0,1.0,1.0,0.0
1,0.0,7862.0,14.0,0.0,0.0,17752.0,0.0,14.0,0.0,1483.0,28.0,1.0,1.0,0.0
1,20054138.0,0.0,25.0,6192.0,1964651889.0,63456.0,0.0,23.0,231.0,38344.0,35.0,0.0,0.0,0.0
1,157894312.0,0.0,17.0,0.0,362722335.0,41005.0,0.0,16.0,1.0,3259.0,28.0,0.0,0.0,0.0
1,42357656.0,0.0,21.0,0.0,14078901.0,38306.0,0.0,21.0,18.0,2609.0,27.0,0.0,0.0,0.0
1,218663816.0,0.0,4.0,1312.0,99013714.0,31867.0,0.0,4.0,0.0,1473.0,23.0,88.0,88.0,0.0
1,0.0,403.0,17.0,0.0,0.0,48454.0,0.0,15.0,0.0,1833.0,32.0,19.0,119.0,0.0
1,224717368.0,0.0,11.0,28784.0,567700679.0,42476.0,0.0,11.0,99.0,10534.0,39.0,1264.0,1264.0,0.0
1,0.0,7865.0,4.0,0.0,0.0,28438.0,0.0,3.0,0.0,76.0,26.0,1.0,0.0,0.0
1,0.0,5684.0,16.0,0.0,0.0,17754.0,0.0,16.0,0.0,830.0,25.0,1.0,0.0,0.0
1,0.0,7993.0,19.0,853.0,0.0,17068.0,0.0,19.0,0.0,96.0,28.0,2048.0,0.0,0.0
1,194900664.0,0.0,13.0,44001.0,1166681446.0,34460.0,0.0,13.0,620.0,2112.0,48.0,56.0,56.0,0.0
1,0.0,320.0,69.0,8.0,0.0,25675.0,0.0,56.0,0.0,4267.0,38.0,8.0,0.0,0.0
1,0.0,406.0,15.0,31.0,0.0,30841.0,0.0,9.0,0.0,1086.0,36.0,13.0,0.0,0.0
1,0.0,0.0,9.0,20.0,0.0,30640.0,0.0,7.0,0.0,1329.0,30.0,12.0,0.0,0.0
1,0.0,0.0,9.0,7.0,0.0,30354.0,0.0,6.0,0.0,1099.0,29.0,35.0,74.0,0.0
1,0.0,7934.0,31.0,3.0,0.0,43664.0,0.0,29.0,0.0,101.0,37.0,2.0,0.0,0.0
1,187387362.0,0.0,14.0,0.0,47908976.0,1974.0,0.0,0.0,36.0,2009.0,29.0,64.0,64.0,0.0
1,65536.0,409.0,11.0,0.0,0.0,48484.0,0.0,11.0,0.0,1767.0,36.0,9.0,25.0,0.0
1,0.0,406.0,16.0,4.0,0.0,47872.0,0.0,13.0,0.0,1770.0,29.0,23.0,16.0,0.0
1,129961136.0,0.0,20.0,31448.0,556786428.0,44778.0,0.0,20.0,43.0,2284.0,35.0,0.0,0.0,0.0
1,16228376.0,0.0,1.0,0.0,77417765059.0,1735.0,0.0,1.0,0.0,78.0,32.0,0.0,0.0,0.0
1,222017.0,0.0,1.0,0.0,8482.0,16.0,0.0,1.0,0.0,100.0,30.0,0.0,0.0,0.0
1,0.0,0.0,7.0,62.0,0.0,30929.0,0.0,7.0,0.0,1263.0,33.0,6.0,2.0,0.0
1,0.0,406.0,11.0,4.0,0.0,32195.0,0.0,11.0,0.0,1156.0,34.0,3.0,0.0,0.0
1,38564968.0,0.0,15.0,0.0,284256301.0,42653.0,0.0,14.0,0.0,2240.0,32.0,0.0,0.0,0.0
1,144714848.0,0.0,6.0,40120.0,931630443.0,39992.0,0.0,4.0,211.0,1820.0,32.0,0.0,0.0,0.0
1,0.0,7845.0,4.0,0.0,0.0,31214.0,0.0,4.0,0.0,148.0,34.0,0.0,0.0,51.0
1,154054504.0,0.0,28.0,19377.0,155213562.0,62363.0,0.0,27.0,30.0,3005.0,34.0,0.0,0.0,0.0
1,0.0,0.0,8.0,1.0,0.0,31883.0,0.0,8.0,0.0,1113.0,33.0,48.0,0.0,0.0
1,0.0,409.0,16.0,9.0,0.0,51387.0,0.0,16.0,0.0,2537.0,37.0,2.0,0.0,0.0
1,0.0,416.0,12.0,0.0,0.0,47997.0,0.0,9.0,0.0,2023.0,34.0,3.0,1.0,0.0
1,186567904.0,0.0,11.0,1504.0,191163944.0,43926.0,0.0,10.0,169.0,1985.0,25.0,176.0,176.0,0.0
1,29860576.0,0.0,12.0,36616.0,708843808.0,43973.0,0.0,12.0,1829.0,2478.0,35.0,48.0,48.0,0.0
1,112355640.0,0.0,27.0,736.0,53879973.0,42071.0,0.0,26.0,155.0,9841.0,29.0,312.0,312.0,0.0
1,237267936.0,0.0,34.0,624.0,904745855.0,33895.0,0.0,32.0,820.0,2325.0,30.0,464.0,464.0,0.0
1,0.0,8041.0,25.0,0.0,0.0,11360.0,0.0,25.0,0.0,132.0,32.0,27.0,27.0,0.0
1,96775288.0,0.0,24.0,320.0,3579669402.0,64142.0,0.0,24.0,99.0,31208.0,40.0,8.0,8.0,0.0
1,74902080.0,0.0,24.0,3222.0,560440603.0,62407.0,0.0,23.0,2.0,3003.0,39.0,0.0,0.0,0.0
1,0.0,406.0,15.0,12.0,0.0,47916.0,0.0,13.0,0.0,1847.0,33.0,70.0,192.0,0.0
1,241001064.0,0.0,18.0,0.0,1085524904.0,47912.0,0.0,18.0,0.0,67.0,36.0,0.0,0.0,0.0
1,101901352.0,0.0,15.0,0.0,497700203.0,43983.0,0.0,15.0,0.0,2438.0,35.0,0.0,0.0,0.0
1,0.0,7809.0,3.0,0.0,0.0,38298.0,0.0,3.0,0.0,205.0,35.0,1.0,0.0,0.0
1,151222064.0,0.0,21.0,488.0,477046004.0,36467.0,0.0,21.0,78.0,2370.0,32.0,18640.0,18640.0,0.0
1,149171760.0,0.0,23.0,41904.0,3406955518.0,72577.0,0.0,24.0,777.0,76092.0,51.0,0.0,0.0,0.0
1,0.0,7795.0,4.0,0.0,0.0,28527.0,0.0,3.0,0.0,67.0,28.0,0.0,0.0,0.0
1,0.0,8124.0,18.0,0.0,0.0,17818.0,0.0,18.0,0.0,1729.0,33.0,7.0,6.0,0.0
1,2.0,1400.0,25.0,0.0,0.0,88492.0,0.0,25.0,0.0,85629.0,25.0,0.0,0.0,0.0
1,0.0,1608.0,23.0,0.0,0.0,71915.0,0.0,21.0,0.0,30151.0,38.0,0.0,0.0,0.0
1,65536.0,411.0,17.0,26.0,0.0,51449.0,0.0,15.0,0.0,2635.0,34.0,6.0,5.0,0.0
1,0.0,147.0,7.0,0.0,0.0,34194.0,0.0,6.0,0.0,1107.0,33.0,48.0,0.0,0.0
1,8967848.0,0.0,10.0,0.0,5123006369.0,30467.0,0.0,8.0,802.0,4484.0,30.0,16656.0,16656.0,0.0
1,0.0,9539.0,9.0,0.0,0.0,399.0,0.0,9.0,0.0,21.0,30.0,0.0,0.0,0.0
1,0.0,7940.0,7.0,0.0,0.0,17893.0,0.0,7.0,0.0,1489.0,36.0,0.0,0.0,0.0
1,4097200.0,0.0,32.0,53432.0,1497359942.0,62937.0,0.0,35.0,102.0,41193.0,42.0,0.0,0.0,0.0
1,0.0,7877.0,2.0,0.0,0.0,4140.0,0.0,2.0,0.0,2.0,31.0,0.0,0.0,0.0
1,193002448.0,0.0,7.0,0.0,34027049.0,39866.0,0.0,7.0,15.0,1942.0,28.0,0.0,0.0,0.0
1,183486736.0,0.0,6.0,160.0,861008477.0,39855.0,0.0,6.0,32.0,1915.0,21.0,0.0,0.0,0.0
1,150426504.0,0.0,11.0,208.0,250390968.0,14167.0,0.0,4.0,52.0,2120.0,30.0,16080.0,16080.0,0.0
1,0.0,327.0,11.0,0.0,0.0,19630.0,0.0,11.0,0.0,3156.0,37.0,0.0,0.0,0.0
1,0.0,7807.0,21.0,12.0,0.0,17218.0,0.0,21.0,0.0,36.0,36.0,0.0,0.0,0.0
1,67689936.0,0.0,29.0,96.0,257081697.0,64741.0,0.0,29.0,0.0,234.0,23.0,0.0,0.0,0.0
1,30406544.0,0.0,14.0,1816.0,20847125.0,40096.0,0.0,14.0,4.0,1907.0,36.0,0.0,0.0,0.0
1,105660280.0,0.0,9.0,36112.0,225693153.0,36356.0,0.0,8.0,117.0,1779.0,29.0,40.0,40.0,0.0
1,0.0,7717.0,6.0,1.0,0.0,31454.0,0.0,6.0,0.0,63.0,32.0,1.0,4.0,0.0
1,1310726.0,404.0,10.0,1.0,0.0,51496.0,0.0,10.0,0.0,1919.0,30.0,279.0,279.0,0.0
1,0.0,0.0,8.0,3.0,0.0,45896.0,0.0,8.0,0.0,1809.0,33.0,50.0,3.0,0.0
1,0.0,0.0,0.0,0.0,0.0,45905.0,0.0,29.0,0.0,0.0,41.0,0.0,0.0,0.0
1,142110778.0,0.0,22.0,23016.0,254034872.0,44959.0,0.0,17.0,364.0,2353.0,37.0,0.0,0.0,0.0
1,182417528.0,0.0,22.0,34640.0,856978727.0,44937.0,0.0,22.0,86.0,2416.0,29.0,0.0,0.0,0.0
1,0.0,9391.0,11.0,0.0,0.0,2699.0,0.0,11.0,0.0,20.0,38.0,0.0,0.0,0.0
1,0.0,9442.0,11.0,0.0,0.0,2695.0,0.0,11.0,0.0,20.0,37.0,0.0,0.0,0.0
1,35539446.0,0.0,43.0,39192.0,1433824546.0,69554.0,0.0,34.0,1226.0,74974.0,29.0,0.0,0.0,151.0
1,231635912.0,0.0,28.0,0.0,3268085282.0,66858.0,0.0,28.0,0.0,58364.0,43.0,0.0,0.0,0.0
1,0.0,410.0,10.0,14.0,0.0,30479.0,0.0,10.0,0.0,1069.0,37.0,6.0,0.0,0.0
1,0.0,0.0,7.0,0.0,0.0,30338.0,0.0,7.0,0.0,1121.0,32.0,2.0,1.0,0.0
1,135941704.0,0.0,6.0,3072.0,644574410.0,34917.0,0.0,5.0,139.0,1734.0,28.0,0.0,0.0,0.0
1,0.0,0.0,8.0,89.0,0.0,47649.0,0.0,8.0,0.0,1846.0,30.0,17.0,0.0,0.0
1,137208200.0,0.0,6.0,88.0,436023279.0,36194.0,0.0,6.0,26.0,1940.0,39.0,152.0,152.0,0.0
1,0.0,275.0,7.0,0.0,0.0,4982.0,0.0,7.0,0.0,251.0,40.0,240.0,0.0,0.0
1,225477648.0,0.0,29.0,4069.0,427789062.0,62544.0,0.0,28.0,7.0,3053.0,28.0,40.0,40.0,0.0
1,84289512.0,0.0,14.0,328.0,888381849.0,37459.0,0.0,13.0,448.0,2072.0,35.0,47800.0,47800.0,0.0
1,65536.0,0.0,6.0,14.0,0.0,47830.0,0.0,5.0,0.0,1852.0,33.0,23.0,21.0,0.0
1,26007056.0,0.0,3.0,0.0,500473353.0,4458.0,0.0,3.0,947.0,201.0,34.0,16.0,16.0,0.0
1,233743166.0,0.0,23.0,384.0,274827360.0,33966.0,0.0,21.0,188.0,2322.0,33.0,35744.0,35744.0,0.0
1,0.0,360.0,8.0,143.0,0.0,1763.0,0.0,8.0,0.0,336.0,38.0,0.0,0.0,0.0
1,38185576.0,0.0,20.0,216.0,79408001.0,66901.0,0.0,20.0,0.0,80054.0,49.0,0.0,0.0,0.0
1,0.0,1487.0,13.0,0.0,0.0,65138.0,0.0,13.0,0.0,7906.0,32.0,0.0,0.0,0.0
1,0.0,7861.0,13.0,0.0,0.0,41788.0,0.0,13.0,0.0,82.0,30.0,1.0,0.0,0.0
1,0.0,2755.0,25.0,0.0,0.0,1889.0,0.0,24.0,0.0,25.0,26.0,0.0,0.0,0.0
1,0.0,409.0,23.0,8.0,0.0,48087.0,0.0,20.0,0.0,1965.0,33.0,18.0,20.0,0.0
1,0.0,411.0,10.0,6.0,0.0,48186.0,0.0,10.0,0.0,1758.0,28.0,46.0,46.0,0.0
1,0.0,0.0,8.0,5.0,0.0,36127.0,0.0,8.0,0.0,1664.0,31.0,48.0,0.0,0.0
1,160874682.0,0.0,8.0,0.0,912254499.0,38808.0,0.0,8.0,22.0,2334.0,35.0,0.0,0.0,0.0
1,786443.0,360.0,10.0,0.0,0.0,798.0,0.0,10.0,0.0,226.0,37.0,232.0,0.0,0.0
1,0.0,345.0,33.0,0.0,0.0,10951.0,0.0,33.0,0.0,466.0,45.0,8.0,0.0,0.0
1,0.0,345.0,12.0,0.0,0.0,5030.0,0.0,12.0,0.0,260.0,38.0,32.0,0.0,0.0
1,124487792.0,0.0,21.0,3825.0,112431712.0,62569.0,0.0,20.0,94.0,2982.0,25.0,232.0,232.0,0.0
1,0.0,411.0,13.0,13.0,0.0,51585.0,0.0,13.0,0.0,1929.0,28.0,3.0,12.0,0.0
1,210905448.0,0.0,1.0,18992.0,385428547.0,4344.0,0.0,1.0,25.0,191.0,32.0,1368.0,1368.0,0.0
1,88537224.0,0.0,7.0,1648.0,12916889826.0,39961.0,0.0,7.0,164.0,2095.0,28.0,816.0,816.0,0.0
1,78220826.0,0.0,19.0,20064.0,3668780826.0,66953.0,0.0,18.0,167.0,70927.0,32.0,8.0,8.0,0.0
1,182317712.0,0.0,17.0,104.0,63395955.0,64362.0,0.0,17.0,0.0,27865.0,41.0,0.0,0.0,0.0
1,0.0,407.0,14.0,73.0,0.0,32607.0,0.0,12.0,0.0,1290.0,32.0,63.0,166.0,0.0
1,0.0,8108.0,29.0,28.0,0.0,43946.0,0.0,24.0,0.0,111.0,29.0,2.0,7.0,0.0
1,234088850.0,0.0,13.0,3184.0,320326755.0,41301.0,0.0,11.0,94.0,3408.0,30.0,0.0,0.0,0.0
1,202703120.0,0.0,22.0,2378.0,158213583.0,62609.0,0.0,21.0,40.0,3072.0,26.0,8.0,8.0,0.0
1,91927328.0,0.0,8.0,0.0,59866498.0,37436.0,0.0,8.0,34.0,2104.0,29.0,280.0,280.0,0.0
1,0.0,0.0,9.0,1.0,0.0,48734.0,0.0,9.0,0.0,2217.0,33.0,86.0,9.0,0.0
1,1.0,415.0,13.0,1.0,0.0,30818.0,0.0,12.0,0.0,1104.0,29.0,4.0,1.0,0.0
1,126833272.0,0.0,9.0,12744.0,466450113.0,45336.0,0.0,9.0,271.0,1992.0,35.0,0.0,0.0,0.0
1,158807160.0,0.0,8.0,8.0,136363810.0,40625.0,0.0,8.0,21.0,1953.0,24.0,64.0,64.0,0.0
1,0.0,355.0,11.0,0.0,131074.0,18456.0,0.0,11.0,0.0,17230.0,34.0,8.0,0.0,0.0
1,0.0,9353.0,8.0,0.0,0.0,558.0,0.0,8.0,0.0,18.0,35.0,0.0,0.0,0.0
1,203542366.0,0.0,28.0,20912.0,2485315976.0,69673.0,0.0,22.0,515.0,70644.0,22.0,0.0,0.0,0.0
1,96619938.0,0.0,43.0,6736.0,1011705185.0,69661.0,0.0,42.0,746.0,69398.0,21.0,0.0,0.0,0.0
1,236140866.0,0.0,20.0,10504.0,3887338294.0,66982.0,0.0,17.0,347.0,73884.0,37.0,0.0,0.0,0.0
1,54271002.0,0.0,21.0,25336.0,3223320963.0,64890.0,0.0,19.0,474.0,66355.0,20.0,0.0,0.0,0.0
1,220867992.0,0.0,21.0,0.0,1066403891.0,63763.0,0.0,21.0,0.0,40189.0,39.0,0.0,0.0,0.0
1,0.0,407.0,13.0,0.0,0.0,32320.0,0.0,8.0,0.0,1773.0,31.0,2.0,30.0,0.0
1,178914464.0,0.0,81.0,39715.0,128832886.0,62638.0,0.0,80.0,18.0,3417.0,29.0,0.0,0.0,0.0
1,76713570.0,0.0,14.0,1880.0,334732098.0,39400.0,0.0,11.0,425.0,4041.0,23.0,0.0,0.0,0.0
1,143741482.0,0.0,20.0,12136.0,571158389.0,39405.0,0.0,17.0,283.0,1983.0,23.0,16.0,16.0,0.0
1,193293720.0,0.0,6.0,0.0,500896459.0,31790.0,0.0,4.0,105.0,1582.0,26.0,256.0,256.0,0.0
1,0.0,410.0,10.0,2.0,0.0,49447.0,0.0,8.0,0.0,2310.0,31.0,26.0,72.0,0.0
1,0.0,403.0,25.0,2.0,0.0,48159.0,0.0,24.0,0.0,1784.0,28.0,16.0,9.0,0.0
1,0.0,418.0,23.0,1.0,0.0,48162.0,0.0,22.0,0.0,1745.0,31.0,8.0,24.0,0.0
1,0.0,412.0,24.0,3.0,0.0,48160.0,0.0,23.0,0.0,1764.0,31.0,12.0,11.0,0.0
1,0.0,403.0,10.0,3.0,0.0,46049.0,0.0,10.0,0.0,1680.0,29.0,19.0,4.0,0.0
1,144915408.0,0.0,35.0,40568.0,932826509.0,45099.0,0.0,32.0,407.0,2274.0,32.0,184.0,184.0,0.0
1,163456050.0,0.0,16.0,192.0,924279212.0,38878.0,0.0,15.0,360.0,2392.0,27.0,72.0,72.0,0.0
1,204881472.0,0.0,9.0,0.0,252258494.0,36181.0,0.0,8.0,0.0,2480.0,38.0,0.0,0.0,0.0
1,108884304.0,0.0,11.0,14032.0,262856026.0,36316.0,0.0,11.0,43.0,1963.0,32.0,176.0,176.0,0.0
1,61596608.0,0.0,17.0,32800.0,744321274.0,27729.0,0.0,16.0,264.0,5289.0,32.0,72.0,72.0,0.0
1,0.0,7979.0,17.0,0.0,0.0,12015.0,0.0,17.0,0.0,39.0,33.0,0.0,0.0,0.0
1,214614784.0,0.0,20.0,160.0,696476925.0,63142.0,0.0,19.0,203.0,30247.0,38.0,24.0,24.0,0.0
1,0.0,7967.0,20.0,17.0,0.0,43991.0,0.0,17.0,0.0,110.0,38.0,1.0,15.0,0.0
1,95532216.0,0.0,20.0,19104.0,451632428.0,43543.0,0.0,19.0,115.0,2268.0,38.0,0.0,0.0,0.0
